Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
2022-08-07,3.673,90.992197,114.814845,408.396057,1.811558,430.204,133.491863,1.44854,1.8025,1.7,1.920587,2.0,95.164051,1.924388,0.378558,2065.619203,1.0,1.382923,6.910493,5.165,1.0,4.3148537e-05,79.547988,12.627682,2.537143,2.026121,1.29442,2004.730818,0.962201,0.033274,918.14,6.764065,6.7619,4321.988201,671.487979,1.0,25.75,108.85,24.107199,178.807033,7.315016,54.619205,144.530287,19.1307,15.0,52.78257,0.983049,2.20789,0.8291,0.8291,2.71,0.8291,8.700833,0.8291,54.2,8713.685835,7.77493,210.291233,7.84985,24.695731,7.378598,122.630735,387.449231,14893.072877,3.345786,0.8291,79.410843,1465.647969,42350.0,137.15,0.8291,153.288205,0.709,135.0635,119.1,82.994999,4121.593639,484.149691,900.0,1303.739614,0.3074,0.83763,478.921514,15276.532025,1519.407061,361.859773,153.549975,16.762989,4.894459,10.35706,19.33039,4209.818704,60.504734,1861.062867,3164.484996,8.127166,37.764851,45.999999,15.35,1030.466302,20.42476,4.456,63.87499,16.8,417.57,36.047589,9.821656,127.276503,1.602673,0.384995,1.0,3.911411,3.537446,55.550995,224.70407,4.632661,6890.749038,3.6507,4.8453,115.173825,60.524998,1032.611285,3.7578,8.250876,13.327081,570.0,10.210261,1.381935,0.8291,13748.9,575.44894,25.1525,130.26,22183.790504,24.47,8.795601,2512.53,16.743611,35.757853,10.28281,3.51,3.154,2.334135,17.9286,6.825748,29.961999,2333.0,37.122896,3900.003213,1.0,41.025401,10964.099356,5.833349,23391.814145,118.144513,2.705965,644.837949,0.05044137,0.00056358,2.70255,0.736554,644.837949,0.00046983,117.308964,0.0010701,250.249937,16.787501,16.195709,322.0
2022-08-08,3.673009,90.74998,114.457515,405.596653,1.800898,429.8169,133.5626,1.431,1.79875,1.7,1.917706,2.0,94.663247,1.91814,0.377046,2053.214419,1.0,1.377596,6.859925,5.1117,1.0,4.2013137e-05,79.50306,12.585206,2.522748,2.014257,1.28565,1999.331123,0.955035,0.032831,905.283333,6.75984,6.7509,4342.150126,667.549328,1.0,25.75,108.3,24.0124,178.014804,7.2966,54.443849,144.191767,19.1714,15.0,52.455831,0.98055,2.2071,0.827458,0.827458,2.71,0.827458,8.691145,0.827458,54.2,8704.604317,7.729341,209.171562,7.849925,24.55,7.367,120.911288,386.759896,14832.5,3.3081,0.827458,79.6021,1459.259748,42300.0,137.59,0.827458,152.469438,0.709,134.84,119.209202,82.997159,4112.556183,482.374672,900.0,1299.755,0.3067,0.832753,476.762261,15217.506085,1523.884979,360.245627,153.549975,16.644509,4.876168,10.282962,19.249364,4191.141549,60.35236,1864.202125,3164.484996,8.079857,37.735,45.556389,15.36,1022.178616,20.2551,4.459,63.850001,16.64,416.005659,35.867236,9.737702,127.205807,1.589887,0.385033,1.0,3.910264,3.520726,55.515002,224.228991,4.608302,6850.251124,3.641,4.8083,115.106324,61.749965,1032.914661,3.758668,8.244163,13.08901,570.0,10.145353,1.378295,0.827458,13748.9,572.86358,23.602,130.26,22392.090504,24.25,8.743185,2512.53,16.64541,35.53,10.202475,3.5,3.1365,2.345638,17.943017,6.787367,30.016002,2331.576866,36.904341,3874.20029,1.0,40.623416,10877.965208,5.833349,23389.077621,118.144513,2.705965,643.198636,0.04829204,0.00055889,2.70255,0.733652,643.198636,0.00044774,117.01074,0.00105598,250.249992,16.6456,15.988253,322.0
2022-08-09,3.673006,90.749992,114.067486,406.228446,1.801968,429.5082,133.8411,1.437608,1.8,1.7,1.912483,2.0,94.710151,1.914988,0.377002,2053.953183,1.0,1.378184,6.873937,5.125,1.0,4.314036e-05,79.537959,12.576809,2.5237,2.01543,1.288565,1999.910055,0.954276,0.032753,904.088362,6.75464,6.7527,4323.570385,667.935007,1.0,25.75,108.35,24.0204,178.106554,7.289104,54.296174,143.87231,19.160973,15.0,52.474978,0.9796,2.19355,0.828401,0.828401,2.705,0.828401,8.748527,0.828401,54.2,8700.597698,7.733753,209.17991,7.8498,24.560305,7.3571,120.981541,388.95,14867.4,3.310975,0.828401,79.578648,1459.587356,42350.0,137.25,0.828401,152.491539,0.709,135.19585714,119.181016,82.911749,4106.223768,481.850169,900.0,1307.86,0.306712,0.833219,479.668734,15219.202546,1510.760695,359.944011,153.499994,16.626138,4.876267,10.261916,19.230855,4198.417844,60.238903,1864.202125,3164.484996,8.084095,37.744391,44.497772,15.38,1017.204246,20.25444,4.455,63.899991,16.6,415.847483,35.89971,9.733446,127.259286,1.590837,0.384985,1.0,3.929798,3.523861,55.577,224.338955,4.606203,6858.005211,3.641,4.8029,114.986376,60.475008,1029.0,3.760196,8.230542,13.198805,570.5,10.172126,1.3789,0.828401,13748.9,573.4516,23.602,130.26,22392.090504,24.15,8.748753,2512.53,16.632598,35.35279,10.228174,3.51,3.1365,2.336875,17.918085,6.794145,30.0341,2331.774861,36.924016,3874.386019,1.0,40.199167,10881.990182,5.84445,23391.814145,118.144513,2.705965,642.575368,0.04874031,0.00055736,2.70255,0.734807,642.575368,0.00044924,116.897355,0.00106611,250.249937,16.6051,16.082471,322.0
2022-08-10,3.673,90.444333,113.3,406.392349,1.803067,429.57605,134.0037,1.41206,1.8025,1.7,1.910569,2.0,95.019544,1.898995,0.377064,2055.606791,1.0,1.37804,6.888249,5.0947,1.0,4.1770784e-05,79.508845,12.537267,2.525765,2.016606,1.27748,2000.549201,0.942496,0.032167,887.58,6.725715,6.7238,4325.710905,669.103272,1.0,25.75,108.35,23.640599,178.193986,7.224461,54.17016,143.329754,19.1347,15.0,52.21,0.97085,2.1707,0.818934,0.818934,2.705,0.818934,8.879251,0.818934,54.15,8706.105847,7.738595,209.309378,7.84674,24.569999,7.2944,121.207927,384.009952,14766.5,3.261685,0.818934,79.09804,1460.511313,42300.0,136.03,0.818934,152.311217,0.709,132.81528571,119.293549,82.612299,4106.938019,478.249825,900.0,1296.909148,0.306355,0.83374,478.470538,15225.770501,1515.64775,357.157036,153.549975,16.434241,4.865,10.2325,19.210529,4199.806866,60.100618,1864.202125,3164.484996,8.086744,37.73,45.643839,15.36,1024.0,20.029823,4.457,63.850001,16.6,418.098698,35.921659,9.517556,127.214012,1.561207,0.385009,1.0,3.884,3.52,55.504996,221.45,4.540295,6884.546719,3.641,4.7622,113.955584,61.500005,1037.998706,3.759391,8.244113,13.288479,570.0,10.053238,1.370184,0.818934,13748.9,577.5,23.602,130.26,22392.090504,24.075,8.754518,2512.53,16.492722,35.33329,10.234835,3.5,3.1235,2.33852,17.87413,6.799257,29.910499,2332.652901,36.952105,3867.035789,1.0,40.022165,10905.0,5.84445,23391.814145,118.144513,2.705965,636.835853,0.04855312,0.00055811,2.70255,0.734662,636.835853,0.00044259,115.853222,0.00105513,250.249992,16.20665,16.033313,322.0
2022-08-11,3.6731,89.845148,113.24273,406.307892,1.80188,428.7301,134.2588,1.408173,1.8,1.7,1.89939,2.0,95.002904,1.893609,0.376993,2052.936818,1.0,1.368848,6.908368,5.1585,1.0,4.1740561e-05,79.532278,12.463971,2.523986,2.015243,1.276375,1999.836973,0.94157,0.03207,884.91,6.742417,6.7446,4280.818835,668.62983,1.0,25.75,107.15,23.5862,178.096279,7.207986,54.075498,143.037513,19.1458,15.0,52.481209,0.969176,2.1669,0.820012,0.820012,2.7,0.820012,8.981259,0.820012,54.15,8680.495878,7.73822,209.281134,7.843117,24.575142,7.2808,125.471033,382.67,14731.5,3.233375,0.820012,79.614252,1459.536603,42350.0,135.74,0.820012,151.964354,0.709,133.01158453,119.4,82.62685,4104.683205,476.599662,900.0,1307.6,0.306353,0.83314,476.139747,15218.409557,1515.541883,362.921552,153.499994,16.21625,4.873166,10.251728,19.210529,4206.55291,59.601942,1864.201063,3164.484996,8.079136,37.727059,44.996851,15.35,1025.699905,19.949599,4.445,63.899991,16.22,418.87,36.037836,9.527405,127.256286,1.554545,0.385008,1.0,3.885108,3.523663,55.505003,219.6,4.542958,6884.426285,3.641,4.7491,113.731762,60.625001,1028.880414,3.756172,8.244113,13.491211,569.5,10.06477,1.369932,0.820012,13748.9,568.322673,23.692,130.26,22392.090504,24.1,8.748259,2512.53,16.396302,35.2,10.222648,3.51,3.1225,2.321129,17.9541,6.786115,29.9733,2333.0,36.922971,3844.276841,1.0,40.102427,10913.255821,5.94065,23394.54939,118.144513,2.705965,635.7376,0.04930797,0.00055891,2.70255,0.734251,635.7376,0.00043655,115.653428,0.00104369,250.249937,16.2526,16.096216,322.0
2022-08-12,3.673015,88.999995,114.2,404.828487,1.801896,429.295,134.544684,1.403184,1.8,1.7,1.900063,2.0,94.992488,1.906567,0.376871,2047.0,1.0,1.371046,6.903707,5.0764,1.0,4.0966743e-05,79.590321,12.435517,2.523146,2.01535,1.277625,2001.0,0.941275,0.031782,875.76,6.735844,6.7429,4242.61008,668.917612,1.0,25.75,107.875,23.7312,178.55,7.24731,54.05,142.82381,19.143661,15.0,52.23,0.974417,2.182,0.823605,0.823605,2.705,0.823605,9.025,0.823605,54.15,8800.0,7.738573,209.178493,7.8375,24.569999,7.3222,127.976893,381.965,14661.076162,3.23945,0.823605,79.6278,1460.0,42350.0,136.75,0.823605,151.796765,0.709,133.4365,119.45,82.131352,4112.0,479.874687,900.0,1302.38,0.306646,0.833147,477.165021,15230.0,1510.21338,359.930184,153.499994,16.19,4.865,10.33375,19.199464,4204.205645,59.770735,2100.574002,3170.209996,8.071423,37.59,45.481782,15.35,1020.0,19.82826,4.4445,63.899991,16.19,419.22,36.24,9.5664,127.344178,1.549295,0.384832,1.0,3.8675,3.525,55.632003,218.5,4.536462,6883.903199,3.641,4.7609,114.387115,61.500005,1028.0,3.755135,8.244163,13.167393,570.0,10.20494,1.37107,0.823605,13748.9,569.833333,24.28,130.26,22392.090504,24.2,8.748239,2512.53,16.19,35.310738,10.203138,3.51,3.135,2.317889,17.9363,6.786807,29.956503,2332.0,36.92466,3817.184096,1.0,40.199167,10925.0,5.9402,23397.287196,117.453513,2.69379,639.175449,0.04804115,0.00055497,2.70255,0.732385,639.175449,0.00044962,116.278841,0.00103577,250.249937,16.16765,16.107058,322.0
2022-08-13,3.673015,88.999995,114.2,404.828487,1.801896,429.295,134.544684,1.403184,1.8,1.7,1.900063,2.0,94.992488,1.906567,0.376871,2047.0,1.0,1.371046,6.903707,5.0764,1.0,4.094942e-05,79.590321,12.435517,2.523146,2.01535,1.277625,2001.0,0.94159,0.031782,875.76,6.735844,6.7429,4242.61008,668.917612,1.0,25.75,107.875,23.7312,178.55,7.24731,54.05,142.82381,19.143661,15.0,52.23,0.974417,2.182,0.823605,0.823605,2.705,0.823605,9.025,0.823605,54.15,8800.0,7.738573,209.178493,7.8375,24.569999,7.3222,127.976893,381.965,14661.076162,3.23945,0.823605,79.6278,1460.0,42350.0,136.75,0.823605,151.796765,0.709,133.4365,119.45,82.131352,4112.0,479.874687,900.0,1302.38,0.306646,0.833147,477.165021,15230.0,1510.21338,359.930184,153.499994,16.19,4.865,10.33375,19.199464,4204.205645,59.770735,2100.574002,3195.360782,8.071423,37.59,45.481782,15.35,1020.0,19.82826,4.4445,63.899991,16.19,419.22,36.24,9.5664,127.344178,1.549295,0.384832,1.0,3.8675,3.525,55.632003,218.5,4.536462,6883.903199,3.641,4.7609,114.387115,61.500005,1028.0,3.755135,8.244163,13.167393,570.0,10.20494,1.37107,0.823605,13748.9,569.833333,24.28,130.26,22392.090504,24.2,8.748239,2512.53,16.19,35.310739,10.203138,3.51,3.135,2.317889,17.9363,6.786807,29.956503,2332.0,36.92466,3817.184096,1.0,40.199167,10925.0,5.9402,23397.287196,116.03354,2.667035,639.175449,0.04804115,0.00055497,2.70255,0.732385,639.175449,0.00044962,116.278841,0.00103577,250.249937,16.16765,16.107058,322.0
2022-08-14,3.673015,89.178157,113.948326,404.828487,1.801896,429.295,134.6134,1.405301,1.8,1.7,1.900063,2.0,94.992488,1.906541,0.376894,2055.475755,1.0,1.371046,6.903707,5.0721,1.0,4.1099616e-05,79.589937,12.435517,2.523146,2.01535,1.278114,2000.377598,0.9419,0.031738,875.76,6.73754,6.7428,4246.393895,668.917612,1.0,25.75,107.875,23.7581,178.106664,7.2542,54.059116,142.827026,19.1582,15.0,52.498159,0.97525,2.11725,0.824606,0.824606,2.72,0.824606,9.053979,0.824606,54.15,8700.565348,7.738573,209.178493,7.83875,24.575414,7.311073,127.976893,383.002563,14668.068673,3.236644,0.824606,79.627851,1459.53233,42350.0,136.83,0.824606,151.796765,0.709,133.312,119.45,82.131352,4105.504424,479.874687,900.0,1302.376194,0.306621,0.833147,477.165021,15219.908184,1511.770704,359.930184,153.499994,16.227268,4.854923,10.310058,19.212655,4162.519326,59.770735,2099.597377,3195.360782,8.071423,37.617763,45.499998,15.35,1024.154129,19.861395,4.4443,63.899991,16.19,419.22,36.035029,9.5977,127.344178,1.550989,0.384859,1.0,3.87161,3.524187,55.690001,216.524927,4.54365,6883.903199,3.644964,4.7735,114.387115,62.250004,1033.677289,3.755,8.244163,13.167393,569.5,10.210665,1.3712,0.824606,13748.9,569.049872,24.28,130.26,22392.090504,24.2,8.748239,2512.53,16.23921,35.31,10.203138,3.51,3.135,2.317889,17.9439,6.786807,29.957999,2332.0,36.92466,3769.264649,1.0,40.137722,10922.050166,5.9402,23397.287196,116.03354,2.667035,639.722064,0.04814647,0.0005558,2.70255,0.732385,639.722064,0.00044925,116.378282,0.00103789,250.249937,16.225001,16.107058,322.0
2022-08-15,3.6731,89.98109,115.02252,404.086599,1.802296,428.48195,134.5376,1.424806,1.8025,1.7,1.916719,2.0,95.025943,1.9249,0.37703,2055.900475,1.0,1.37612,6.910272,5.0974,1.0,4.1393875e-05,79.506063,12.500134,2.523495,2.01567,1.29075,1999.530435,0.945913,0.031929,881.074367,6.81312,6.7735,4179.695409,667.038431,1.0,25.75,108.625,24.0653,178.121925,7.3189,54.087207,142.85375,19.1505,15.0,52.531756,0.983913,2.1816,0.829394,0.829394,2.79,0.829394,9.144748,0.829394,54.25,8635.686956,7.740269,209.211018,7.83835,24.576591,7.3222,126.0049,392.87,14792.0,3.27736,0.829394,79.55315,1459.711532,42300.0,138.07,0.829394,151.794612,0.709,133.1375,119.440031,82.191525,4108.70239,484.649502,900.0,1313.5,0.306771,0.833297,476.427308,15228.594478,1521.427484,363.000219,153.499994,16.421266,4.865195,10.456723,19.179218,4108.737462,60.44686,2100.001613,3195.360782,8.071697,37.582907,45.49458,15.36,1025.030289,19.8237,4.4595,63.850001,16.45,423.343378,35.903211,9.713,127.208314,1.572018,0.384997,1.0,3.869311,3.52216,55.910001,213.535018,4.60965,6881.888767,3.641,4.76,115.529103,61.5,1032.30049,3.755142,8.24074,13.437903,569.5,10.343945,1.378324,0.829394,13748.9,569.099736,24.2045,130.26,22392.090504,24.375,8.750447,2512.53,16.357917,35.56,10.224509,3.5005,3.1505,2.316827,17.9587,6.793675,29.9997,2333.002462,36.865695,3758.013648,1.0,40.150739,10919.139944,5.9708,23402.762808,115.95454,2.6644,645.404648,0.04937784,0.00056225,2.70255,0.733337,645.404648,0.00046529,117.412058,0.00106978,250.249992,16.4373,16.112524,322.0
2022-08-16,3.6731,88.92931,115.307131,403.240726,1.80199,428.9928,135.284,1.424572,1.8,1.7,1.929902,2.0,95.008616,1.922935,0.377021,2055.507662,1.0,1.379862,6.908879,5.1457,1.0,4.1856028e-05,79.333966,12.545057,2.523201,2.015324,1.28463,2000.412247,0.949732,0.031946,881.5,6.795925,6.7884,4147.896112,666.930181,1.0,25.75,108.65,24.1351,178.108871,7.313805,53.965504,142.281402,19.157284,15.0,52.534956,0.983293,2.183,0.826788,0.826788,2.8,0.826788,9.373467,0.826788,54.25,8668.320519,7.73873,209.298144,7.84125,24.575506,7.3817,127.479314,396.988998,14765.5,3.26299,0.826788,79.146242,1459.569436,42300.0,137.97,0.826788,151.544959,0.709,134.2859,119.508351,81.608299,4097.611274,484.250097,900.0,1311.355,0.306815,0.833206,476.36476,15238.452179,1520.916624,365.190701,153.549975,16.408041,4.867128,10.454101,19.14617,4121.303638,60.586545,2099.666861,3195.360782,8.076972,37.637915,45.348666,15.35,1024.943834,19.907889,4.466,63.850001,16.38,423.164641,35.89922,9.6742,126.935623,1.576875,0.385,1.0,3.8619,3.517781,55.899998,213.729123,4.584981,6878.354921,3.641,4.796,115.377831,61.500005,1037.89637,3.754585,8.247536,13.419824,568.0,10.341193,1.378665,0.826788,13748.9,568.363336,24.174,130.26,22392.090504,24.41,8.748464,2512.53,16.413649,35.4,10.213283,3.51,3.141,2.328716,17.937,6.792542,29.9583,2332.0,36.9261,3779.403246,1.0,40.102427,10970.129524,5.9708,23408.240983,115.95454,2.6644,644.997751,0.04967316,0.0005632,2.70255,0.734503,644.997751,0.00046362,117.338035,0.00106604,250.249937,16.38045,16.109864,322.0
2022-08-17,3.6731,88.673585,115.168424,404.117158,1.803625,429.18845,135.531,1.44265,1.8,1.7,1.923647,2.0,95.103045,1.9216,0.376982,2063.252833,1.0,1.382865,6.920126,5.166301,1.0,4.2877862e-05,79.416326,12.588003,2.524958,2.017153,1.291871,2000.642346,0.951377,0.03253,897.239511,6.790205,6.781,4246.40221,664.729754,1.0,25.75,108.65,24.1168,178.159433,7.307986,53.945491,142.03586,19.1292,15.0,52.748225,0.982555,2.21295,0.830167,0.830167,2.8,0.830167,9.482485,0.830167,54.25,8639.174349,7.742272,209.485321,7.842635,24.620106,7.3782,128.595604,396.48,14770.7,3.250355,0.830167,79.358038,1460.69727,42300.0,138.05,0.830167,151.457133,0.709,134.95554597,119.589247,81.494651,4103.021177,484.250097,900.0,1315.208232,0.30695,0.833948,477.423998,15245.264952,1520.641271,360.267754,153.549975,16.596048,4.882319,10.434334,19.18105,4129.293574,60.539816,2101.554169,3195.360782,8.083411,37.69014,45.450079,15.35,1027.167655,19.98947,4.4675,63.850001,16.38,423.832507,35.966285,9.711212,127.056323,1.593334,0.384949,1.0,3.843007,3.526895,55.919995,214.909389,4.6202,6881.111889,3.641,4.7956,115.343352,60.500002,1044.770162,3.753893,8.247536,13.181113,568.0,10.395592,1.381845,0.830167,13748.9,568.882472,24.174,130.26,22392.090504,24.41,8.756504,2512.53,16.596835,35.471608,10.233061,3.51,3.141,2.33033,17.950104,6.789216,29.953599,2332.648048,36.954022,3782.810783,1.0,40.150739,10953.771364,5.9685,23405.500613,115.95454,2.6644,644.513667,0.0504542,0.00056656,2.70255,0.736186,644.513667,0.00046709,117.24997,0.00107701,250.249937,16.656715,16.126996,322.0
2022-08-18,3.6731,88.475741,115.344808,403.660219,1.802063,429.84305,135.8064,1.446894,1.8025,1.7,1.922296,2.0,95.001165,1.940509,0.376578,2055.113996,1.0,1.381605,6.909366,5.1685,1.0,4.3076635e-05,79.629074,12.640978,2.52338,2.015539,1.294415,2000.470772,0.957013,0.033693,924.081424,6.805,6.7861,4375.874239,660.252259,1.0,25.75,109.3,24.395,178.004695,7.3713,53.899833,141.769706,19.1532,15.0,52.557807,0.991165,2.2027,0.83815,0.83815,2.765,0.83815,9.68125,0.83815,54.25,8629.739966,7.738207,209.190642,7.84375,24.591971,7.4565,128.335554,402.81,14862.0,3.248295,0.83815,79.766951,1459.64212,42350.0,139.26,0.83815,151.349736,0.709,135.808,119.582955,81.604649,4104.890066,487.150305,900.0,1327.25,0.306932,0.833264,476.509516,15240.400551,1526.034856,359.970254,153.549955,16.719626,4.880272,10.347465,19.18105,4172.73868,60.621713,2099.815342,3195.360782,8.079297,37.638758,45.493958,15.35,1025.987045,20.1344,4.468,63.850001,16.65,423.55416,35.936095,9.736625,127.407288,1.601025,0.384989,1.0,3.839315,3.517953,55.9215,214.877326,4.68595,6873.198341,3.641,4.8345,115.944111,60.000004,1031.265564,3.755688,8.217066,13.461891,569.5,10.51015,1.38562,0.83815,13748.9,569.089225,24.335,130.26,22392.090504,24.375,8.748384,2512.53,16.719627,35.66,10.219079,3.51,3.161,2.340141,18.0814,6.775305,29.978,2331.860776,36.851723,3774.921558,1.0,40.385694,10935.330952,5.969,23408.240983,115.95454,2.6644,650.16189,0.05124316,0.00056865,2.70255,0.735224,650.16189,0.00046405,118.277496,0.0010935,250.249937,16.869,16.123427,322.0
2022-08-19,3.67302,88.999995,115.65,402.703122,1.802658,428.8259,136.082034,1.454535,1.8,1.7,1.945122,2.0,95.03359,1.949129,0.376727,2045.0,1.0,1.39073,6.916823,5.1699,1.0,4.7844279e-05,79.764693,12.759424,2.524204,2.016201,1.298845,2000.0,0.95905,0.03423,944.5,6.836591,6.8171,4396.844211,666.442493,1.0,25.75,109.5,24.5462,178.5,7.4057,53.825,141.536072,19.139094,15.0,52.35,0.996413,2.20365,0.845405,0.845405,2.785,0.845405,9.75,0.845405,54.3,8747.5,7.741903,209.387249,7.8454,24.609999,7.4848,129.532651,402.648647,14875.4,3.27672,0.845405,79.9181,1460.0,42350.0,140.36,0.845405,151.372211,0.709,136.94503191,119.8,81.494193,4115.0,487.150305,900.0,1335.86,0.307476,0.833511,476.676311,15265.0,1516.868522,360.089722,153.600011,16.85,4.875,10.403,19.19026,4125.0,60.621713,2100.530579,3195.360782,8.083221,37.63,45.978042,15.355,1021.5,20.18005,4.4765,63.899991,16.92,420.33,35.949101,9.816085,127.62319,1.620089,0.384774,1.0,3.8575,3.515,55.967496,214.865,4.731787,6880.252781,3.641,4.863299,116.823645,59.500006,1034.5,3.753529,8.210319,13.204202,569.5,10.587135,1.391225,0.845405,13748.9,570.0,24.425,130.26,22392.090504,24.5375,8.751821,2512.53,16.87629,35.689994,10.222625,3.5,3.167,2.3423,18.108913,6.782761,30.1155,2332.605121,36.744719,3846.018169,1.0,40.451049,10940.0,6.08655,23402.762808,115.95454,2.6644,653.604032,0.05247279,0.00057241,2.70255,0.735645,653.604032,0.00046996,118.90369,0.00111406,250.249937,17.0027,16.129208,322.0
2022-08-20,3.6731,88.371051,116.662955,403.236673,1.805064,428.8259,136.020015,1.454746,1.8,1.7,1.947698,2.0,95.160416,1.947669,0.376727,2065.235404,1.0,1.392586,6.925984,5.167626,1.0,4.7250815e-05,79.871134,12.791085,2.527547,2.018871,1.298845,2002.31149,0.958587,0.03423,930.22063,6.836591,6.8171,4396.8432,666.442493,1.0,25.75,109.5,24.527,178.305565,7.4058,53.860136,141.552258,19.139094,15.0,52.806732,0.996314,2.20365,0.845344,0.845344,2.785,0.845344,9.765429,0.845344,54.3,8643.219797,7.752234,209.664549,7.84586,24.641123,7.4848,129.705472,402.589,14875.4,3.27672,0.845344,79.9181,1461.807852,42350.0,140.36,0.845344,151.574206,0.709,136.9005,119.8,81.494193,4108.439922,487.150305,900.0,1335.86,0.307476,0.834615,477.307663,15272.507906,1514.57941,360.570164,153.600011,16.85,4.891677,10.397092,19.270446,4211.65713,60.621713,2103.323449,3195.360782,8.094007,37.759355,45.978042,15.355,1028.060681,20.1797,4.4765,63.899991,16.92,426.420004,35.996714,9.8106,127.793461,1.619551,0.384774,1.0,3.851121,3.529166,55.950006,215.991439,4.731875,6889.462195,3.641,4.863299,116.806728,59.500006,1032.052332,3.755741,8.210319,13.204202,569.5,10.588575,1.3912,0.845344,13748.9,569.421774,24.425,130.26,22392.090504,24.5375,8.763413,2512.53,16.967021,35.689995,10.236164,3.5,3.167,2.3423,18.108913,6.791744,30.1155,2335.686054,36.793387,3851.119613,1.0,40.451049,10934.386131,6.08655,23402.762808,115.95454,2.6644,653.538913,0.05247279,0.00057241,2.70255,0.736152,653.538913,0.00046996,118.891844,0.00111406,250.249937,17.0164,16.150571,322.0
2022-08-21,3.673084,88.748417,116.680364,403.236673,1.805064,428.8259,136.078991,1.454461,1.8,1.7,1.947698,2.0,95.160416,1.947668,0.376773,2061.188324,1.0,1.392586,6.925984,5.169425,1.0,4.6408235e-05,79.871134,12.808027,2.527547,2.018871,1.299197,2001.155745,0.958809,0.033712,934.98042,6.836697,6.8169,4397.11747,655.822705,1.0,25.75,110.23,24.532451,178.344452,7.406943,53.818109,141.552258,19.144668,15.0,52.715386,0.996114,2.20642,0.845343,0.845343,2.785,0.845343,9.762343,0.845343,54.3,8664.075838,7.752234,209.664549,7.845644,24.634898,7.484527,129.705472,402.621037,14864.676908,3.277684,0.845343,79.923238,1461.446281,42300.0,140.127937,0.845343,151.574206,0.709,136.91159117,119.951808,81.493954,4109.751937,490.549988,900.0,1335.811614,0.307571,0.834615,477.307663,15271.006325,1515.063528,360.570164,153.600011,17.026573,4.888342,10.398274,19.233274,4194.325704,61.358832,2103.323449,3195.360782,8.094007,37.673118,45.992681,15.37,1026.748545,20.169563,4.4765,63.899991,17.01,423.984002,35.996714,9.810992,127.793461,1.619697,0.384817,1.0,3.852397,3.526332,55.969503,215.766151,4.730961,6889.462195,3.645521,4.862858,116.806728,59.500006,1032.541866,3.754846,8.210319,13.000722,569.5,10.588705,1.391462,0.845343,13748.9,569.653065,24.425,130.26,22392.090504,24.55,8.763413,2512.53,17.036596,35.728499,10.236164,3.5,3.1855,2.342338,18.095979,6.791744,30.115499,2334.948843,36.793387,3851.119613,1.0,40.452882,10935.508905,6.08655,23405.105123,115.95454,2.6644,653.408043,0.05248487,0.00057235,2.70255,0.736152,653.408043,0.00047006,118.868036,0.00111321,250.249998,17.005972,16.150571,322.0
