Date,Hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL,Total Output
2023-04-11,1,8724,243,3187,3234,0,0,15388
2023-04-11,2,8726,299,3212,2909,0,0,15146
2023-04-11,3,8726,299,3075,3304,0,0,15404
2023-04-11,4,8722,299,3143,3266,0,0,15430
2023-04-11,5,8720,299,3199,3283,0,0,15501
2023-04-11,6,8723,362,3830,3471,0,1,16387
2023-04-11,7,8724,504,4159,3825,21,17,17250
2023-04-11,8,8722,908,3927,3278,93,18,16946
2023-04-11,9,8721,1002,3751,3103,195,12,16784
2023-04-11,10,8718,992,3802,2733,282,11,16538
2023-04-11,11,8725,977,3404,3074,348,18,16546
2023-04-11,12,8726,894,3497,3162,358,24,16661
2023-04-11,13,8648,342,3599,3443,309,24,16365
2023-04-11,14,8723,141,3544,3805,222,24,16459
2023-04-11,15,8713,224,3609,3618,224,24,16412
2023-04-11,16,8708,303,3752,3257,194,27,16241
2023-04-11,17,8720,380,4014,3300,107,27,16548
2023-04-11,18,8719,379,4443,3474,50,22,17087
2023-04-11,19,8718,371,4725,3325,17,6,17162
2023-04-11,20,8715,371,4811,3341,10,0,17248
2023-04-11,21,8719,366,4805,3238,5,0,17133
2023-04-11,22,8723,365,4101,2961,0,0,16150
2023-04-11,23,8722,226,3995,2368,0,0,15311
2023-04-11,24,8719,139,3534,2543,0,0,14935
2023-04-12,1,8720,140,3487,2437,0,0,14784
2023-04-12,2,8726,139,3486,2377,0,0,14728
2023-04-12,3,8733,139,3438,2474,0,0,14784
2023-04-12,4,8732,139,3490,2373,0,0,14734
2023-04-12,5,8734,140,3502,2532,0,0,14908
2023-04-12,6,8733,139,3873,2726,0,4,15475
2023-04-12,7,8729,138,4288,3134,17,17,16323
2023-04-12,8,8728,138,4328,2968,85,21,16268
2023-04-12,9,8720,138,4411,2651,229,22,16171
2023-04-12,10,8721,142,4554,2493,370,26,16306
2023-04-12,11,8719,139,4463,2449,417,24,16211
2023-04-12,12,8723,216,4431,2684,425,27,16506
2023-04-12,13,8722,244,3801,3110,430,21,16328
2023-04-12,14,8724,245,3719,3263,426,18,16395
2023-04-12,15,8724,243,3687,3390,411,26,16481
2023-04-12,16,8723,289,4149,3395,348,24,16928
2023-04-12,17,8726,381,4675,3478,218,24,17502
2023-04-12,18,8722,370,4427,3456,68,16,17059
2023-04-12,19,8726,373,4705,3291,8,1,17104
2023-04-12,20,8719,367,4585,3564,0,0,17235
2023-04-12,21,8715,363,4565,3799,0,0,17442
2023-04-12,22,8721,364,4209,3749,0,0,17043
2023-04-12,23,8724,229,3728,3655,0,0,16336
2023-04-12,24,8720,143,3648,3238,0,0,15749
2023-04-13,1,8723,148,3596,2721,0,0,15188
2023-04-13,2,8726,144,3557,2539,0,0,14966
2023-04-13,3,8728,148,3560,2321,0,0,14757
2023-04-13,4,8718,148,3595,2419,0,0,14880
2023-04-13,5,8718,157,3656,2783,0,0,15314
2023-04-13,6,8720,248,3916,2954,0,8,15846
2023-04-13,7,8725,256,4241,3170,26,24,16442
2023-04-13,8,8722,260,4439,2669,122,27,16239
2023-04-13,9,8723,260,4794,1939,238,20,15974
2023-04-13,10,8666,318,4893,1628,325,17,15847
2023-04-13,11,8536,374,5144,1380,367,27,15828
2023-04-13,12,8534,590,5024,1520,375,22,16065
2023-04-13,13,8650,706,4386,1951,378,18,16089
2023-04-13,14,8714,1005,4294,1586,375,26,16000
2023-04-13,15,8713,1464,4403,1626,356,26,16588
2023-04-13,16,8718,1490,4319,2694,283,25,17529
2023-04-13,17,8718,1488,4499,2652,180,24,17561
2023-04-13,18,8708,1488,4869,2382,70,24,17541
2023-04-13,19,8706,1490,5000,2119,9,17,17341
2023-04-13,20,8704,1488,4854,2217,0,0,17263
2023-04-13,21,8706,1488,4708,2180,0,0,17082
2023-04-13,22,8702,1343,4286,2119,0,0,16450
2023-04-13,23,8708,543,4424,2052,0,0,15727
2023-04-13,24,8714,259,4741,1696,0,0,15410
2023-04-14,1,8720,143,4298,1365,0,0,14526
2023-04-14,2,8721,138,4565,1072,0,0,14496
2023-04-14,3,8725,139,4787,982,0,0,14633
2023-04-14,4,8720,373,4832,870,0,0,14795
2023-04-14,5,8720,792,4396,724,0,0,14632
2023-04-14,6,8717,1308,4823,619,1,2,15470
2023-04-14,7,8723,1415,5235,599,31,22,16025
2023-04-14,8,8716,1398,5191,470,121,23,15919
2023-04-14,9,8719,1391,5007,333,230,18,15698
2023-04-14,10,8723,1443,5372,271,310,17,16136
2023-04-14,11,8725,1477,5304,242,362,25,16135
2023-04-14,12,8723,1712,5358,197,374,24,16388
2023-04-14,13,8721,1379,5382,171,376,23,16052
2023-04-14,14,8722,1275,5430,171,369,23,15990
2023-04-14,15,8714,1471,5610,159,347,24,16325
2023-04-14,16,8710,1644,5642,121,269,21,16407
2023-04-14,17,8712,1867,5782,84,180,22,16647
2023-04-14,18,8712,2007,5868,84,72,20,16763
2023-04-14,19,8717,1824,5955,131,11,0,16638
2023-04-14,20,8717,1783,5897,290,0,0,16687
2023-04-14,21,8708,1741,5801,478,0,0,16728
2023-04-14,22,8718,1725,5269,696,0,0,16408
2023-04-14,23,8712,762,5095,884,0,0,15453
2023-04-14,24,8718,191,5050,783,0,0,14742
2023-04-15,1,8721,139,5029,649,0,0,14538
2023-04-15,2,8720,139,4999,570,0,0,14428
2023-04-15,3,8716,138,4817,622,0,0,14293
2023-04-15,4,8711,140,4747,633,0,0,14231
2023-04-15,5,8716,140,5165,633,0,0,14654
2023-04-15,6,8717,139,5174,614,0,0,14644
2023-04-15,7,8718,140,5002,559,24,0,14443
2023-04-15,8,8712,140,5059,409,101,0,14421
2023-04-15,9,8712,199,5454,265,231,0,14861
2023-04-15,10,8707,270,5732,157,269,0,15135
2023-04-15,11,8709,392,5716,103,282,0,15202
2023-04-15,12,8712,502,5460,93,364,0,15131
2023-04-15,13,8708,590,5026,119,347,0,14790
2023-04-15,14,8710,863,5310,211,340,0,15434
2023-04-15,15,8710,1255,5387,309,323,0,15984
2023-04-15,16,8708,1544,5579,326,252,0,16409
2023-04-15,17,8711,1614,5773,291,159,0,16548
2023-04-15,18,8712,1555,5736,242,73,0,16318
2023-04-15,19,8711,1534,5308,299,12,0,15864
2023-04-15,20,8709,1535,5237,472,0,0,15953
2023-04-15,21,8701,1421,4908,910,0,0,15940
2023-04-15,22,8706,1084,5121,758,0,0,15669
2023-04-15,23,8705,528,4862,699,0,0,14794
2023-04-15,24,8708,188,5148,559,0,0,14603
2023-04-16,1,8713,139,5005,568,0,0,14425
2023-04-16,2,8712,139,4575,975,0,0,14401
2023-04-16,3,8724,139,4202,1112,0,0,14177
2023-04-16,4,8716,139,4396,1115,0,0,14366
2023-04-16,5,8715,140,4364,1208,0,0,14427
2023-04-16,6,8716,221,4274,1299,0,0,14510
2023-04-16,7,8714,371,4581,1276,30,0,14972
2023-04-16,8,8709,488,4484,999,125,0,14805
2023-04-16,9,8715,489,4943,752,215,0,15114
2023-04-16,10,8714,490,5070,864,297,0,15435
2023-04-16,11,8710,486,4889,1257,349,0,15691
2023-04-16,12,8710,545,4590,1841,334,0,16020
2023-04-16,13,8711,623,4561,2008,330,0,16233
2023-04-16,14,8710,502,4641,2053,339,0,16245
2023-04-16,15,8707,371,5279,1869,291,0,16517
2023-04-16,16,8706,543,4598,2561,178,0,16586
2023-04-16,17,8708,766,4672,2653,93,0,16892
2023-04-16,18,8712,891,5022,2840,29,0,17494
2023-04-16,19,8714,894,4843,3290,6,0,17747
2023-04-16,20,8712,889,4729,3403,0,0,17733
2023-04-16,21,8711,726,4741,3531,0,0,17709
2023-04-16,22,8710,688,4305,2773,0,0,16476
2023-04-16,23,8706,595,4243,2334,0,0,15878
2023-04-16,24,8705,322,4159,1944,0,0,15130
2023-04-17,1,8702,142,4069,1826,0,0,14739
2023-04-17,2,8700,200,4008,1821,0,0,14729
2023-04-17,3,8707,294,3976,1170,0,0,14147
2023-04-17,4,8705,352,4093,1221,0,0,14371
2023-04-17,5,8706,352,4340,2087,0,0,15485
2023-04-17,6,8699,416,4492,1981,0,1,15589
2023-04-17,7,8698,561,4459,1962,8,14,15702
2023-04-17,8,8699,720,4541,2191,29,20,16200
2023-04-17,9,8699,794,4659,2385,55,17,16609
2023-04-17,10,8706,813,4904,2678,68,14,17183
2023-04-17,11,8702,894,4897,2807,91,14,17405
2023-04-17,12,8703,1078,4921,2998,118,20,17838
2023-04-17,13,8701,1157,4491,3019,195,21,17584
2023-04-17,14,8695,1345,4411,2361,179,18,17009
2023-04-17,15,8697,1457,4430,2297,112,20,17013
2023-04-17,16,8690,1371,4433,3108,111,19,17732
2023-04-17,17,8688,1481,4749,3006,51,18,17993
2023-04-17,18,8689,1596,4685,3154,22,11,18157
2023-04-17,19,8687,1722,4622,3151,7,0,18189
2023-04-17,20,8692,1725,4574,3365,0,0,18356
2023-04-17,21,8687,1339,4456,3211,0,0,17693
2023-04-17,22,8687,1107,4411,2830,0,0,17035
2023-04-17,23,8691,1106,4228,2449,0,0,16474
2023-04-17,24,8694,794,4221,2528,0,0,16237
2023-04-18,1,8696,402,4355,2659,0,0,16112
2023-04-18,2,8697,137,4212,2853,0,0,15899
2023-04-18,3,8697,255,4198,2734,0,0,15884
2023-04-18,4,8695,363,4330,2678,0,0,16066
2023-04-18,5,8695,498,4449,2678,0,2,16322
2023-04-18,6,8702,528,4350,2809,2,12,16403
2023-04-18,7,8696,577,4833,3285,28,21,17440
2023-04-18,8,8696,716,4989,3175,59,17,17652
2023-04-18,9,8692,746,4952,3350,119,17,17876
2023-04-18,10,8690,748,4951,3397,121,12,17919
2023-04-18,11,8691,772,4789,3569,132,13,17966
2023-04-18,12,8696,775,4723,3636,176,18,18024
2023-04-18,13,8694,754,4560,3588,92,17,17705
2023-04-18,14,8695,552,4548,3561,114,0,17470
2023-04-18,15,8697,442,4700,3375,117,7,17338
2023-04-18,16,8696,732,4776,3118,103,4,17429
2023-04-18,17,8690,966,5171,2876,55,1,17759
2023-04-18,18,8686,1149,5646,2612,16,0,18109
2023-04-18,19,8690,1421,5639,2546,4,0,18300
2023-04-18,20,8682,1247,5604,2280,0,0,17813
2023-04-18,21,8679,1135,5740,2088,0,0,17642
2023-04-18,22,8678,965,5587,1822,0,0,17052
2023-04-18,23,8686,593,4947,1950,0,0,16176
2023-04-18,24,8683,305,4444,2174,0,0,15606
2023-04-19,1,8690,200,4129,2440,0,0,15459
2023-04-19,2,8690,464,4148,2344,0,0,15646
2023-04-19,3,8693,615,4100,2311,0,0,15719
2023-04-19,4,8692,933,4100,2037,0,0,15762
2023-04-19,5,8685,1157,4299,2081,0,0,16222
2023-04-19,6,8686,1344,4623,1797,0,2,16452
2023-04-19,7,8686,1554,5511,1795,21,12,17579
2023-04-19,8,8684,1540,5529,1529,55,20,17357
2023-04-19,9,8681,1485,5443,1231,113,22,16975
2023-04-19,10,8685,1780,5608,704,161,18,16956
2023-04-19,11,8688,1853,5509,410,253,23,16736
2023-04-19,12,8689,1751,5445,410,278,28,16601
2023-04-19,13,8690,1713,5382,493,300,28,16606
2023-04-19,14,8696,1419,5067,606,346,29,16163
2023-04-19,15,8700,1527,4996,250,350,28,15851
2023-04-19,16,8699,1549,5176,408,266,26,16124
2023-04-19,17,8704,1694,5235,459,130,22,16244
2023-04-19,18,8709,1615,5401,420,61,15,16221
2023-04-19,19,8710,1554,5321,567,9,1,16162
2023-04-19,20,8707,1846,5602,654,0,0,16809
2023-04-19,21,8702,1829,5636,542,0,0,16709
2023-04-19,22,8706,1574,5482,446,0,0,16208
2023-04-19,23,8705,1525,4976,713,0,0,15919
2023-04-19,24,8709,1125,4573,1172,0,0,15579
2023-04-20,1,8707,381,4372,1540,0,0,15000
2023-04-20,2,8715,139,4397,1738,0,0,14989
2023-04-20,3,8718,332,4447,1869,0,0,15366
2023-04-20,4,8715,666,4378,1773,0,0,15532
2023-04-20,5,8715,1084,4368,2141,0,0,16308
2023-04-20,6,8718,1217,4536,2566,2,0,17039
2023-04-20,7,8716,1216,4678,3051,37,7,17705
2023-04-20,8,8713,1215,4534,2834,133,14,17443
2023-04-20,9,8715,1217,4481,2767,282,9,17471
2023-04-20,10,8711,1218,4730,1898,330,7,16894
2023-04-20,11,8709,778,4836,2305,385,13,17026
2023-04-20,12,8706,772,5086,2291,369,17,17241
2023-04-20,13,8704,609,4756,2007,371,20,16467
2023-04-20,14,8716,720,4613,1911,375,19,16354
2023-04-20,15,8713,858,4677,2081,333,22,16684
2023-04-20,16,8711,1269,5410,1657,258,21,17326
2023-04-20,17,8706,1615,5340,1964,134,17,17776
2023-04-20,18,8708,1522,4659,2118,53,12,17072
2023-04-20,19,8706,1271,4598,2493,9,2,17079
2023-04-20,20,8703,1238,4679,2845,0,0,17465
2023-04-20,21,8712,1236,4645,3131,0,0,17724
2023-04-20,22,8712,900,4806,3113,0,0,17531
2023-04-20,23,8708,406,4600,3181,0,0,16895
2023-04-20,24,8711,157,4454,3065,0,0,16387
2023-04-21,1,8705,157,4232,2860,0,0,15954
2023-04-21,2,8709,157,4297,2461,0,0,15624
2023-04-21,3,8716,158,4679,2168,0,0,15721
2023-04-21,4,8715,365,4733,1902,0,0,15715
2023-04-21,5,8716,494,4459,1987,0,0,15656
2023-04-21,6,8714,765,4599,1910,3,0,15991
2023-04-21,7,8716,696,4945,1841,29,7,16234
2023-04-21,8,8716,901,4784,1573,118,12,16104
2023-04-21,9,8710,969,5329,1068,212,10,16298
2023-04-21,10,8713,1224,5519,807,263,9,16535
2023-04-21,11,8707,1225,4807,1123,322,11,16195
2023-04-21,12,8711,1225,4603,1463,324,16,16342
2023-04-21,13,8712,1225,4714,1340,298,18,16307
2023-04-21,14,8713,936,5184,1072,284,19,16208
2023-04-21,15,8710,874,5504,948,255,17,16308
2023-04-21,16,8712,1193,5639,833,171,11,16559
2023-04-21,17,8713,1248,5383,822,130,11,16307
2023-04-21,18,8712,1229,5246,582,57,6,15832
2023-04-21,19,8708,1234,5389,482,9,0,15822
2023-04-21,20,8710,1308,5712,197,0,0,15927
2023-04-21,21,8711,1388,5542,435,0,0,16076
2023-04-21,22,8713,1227,5303,577,0,0,15820
2023-04-21,23,8716,997,5330,365,0,0,15408
2023-04-21,24,8715,921,5397,252,0,0,15285
2023-04-22,1,8721,386,5540,291,0,0,14938
2023-04-22,2,8720,185,5380,363,0,0,14648
2023-04-22,3,8716,266,5330,372,0,0,14684
2023-04-22,4,8718,373,5315,354,0,0,14760
2023-04-22,5,8712,514,5361,534,0,0,15121
2023-04-22,6,8708,504,5208,889,0,0,15309
2023-04-22,7,8710,505,4936,979,21,0,15151
2023-04-22,8,8711,513,5431,905,69,0,15629
2023-04-22,9,8707,784,5983,894,120,0,16488
2023-04-22,10,8709,871,5836,889,147,0,16452
2023-04-22,11,8711,976,5542,922,192,0,16343
2023-04-22,12,8708,956,5268,913,214,0,16059
2023-04-22,13,8711,962,4888,1190,171,0,15922
2023-04-22,14,8712,1003,4724,1491,127,0,16057
2023-04-22,15,8712,1145,5034,1555,112,0,16558
2023-04-22,16,8707,1187,5580,1250,81,0,16805
2023-04-22,17,8706,1164,5667,1218,84,0,16839
2023-04-22,18,8705,1138,5299,1194,51,0,16387
2023-04-22,19,8708,1139,5328,1184,8,0,16367
2023-04-22,20,8710,1142,5806,1061,0,0,16719
2023-04-22,21,8708,1156,5752,1110,0,0,16726
2023-04-22,22,8720,609,5138,1478,0,0,15945
2023-04-22,23,8712,507,5129,1363,0,0,15711
2023-04-22,24,8708,313,5154,1193,0,0,15368
2023-04-23,1,8709,151,4609,1335,0,0,14804
2023-04-23,2,8705,279,4321,1387,0,0,14692
2023-04-23,3,8705,380,4362,1394,0,0,14841
2023-04-23,4,8703,507,4491,1353,0,0,15054
2023-04-23,5,8705,506,4748,1211,0,0,15170
2023-04-23,6,8705,496,5259,1062,1,0,15523
2023-04-23,7,8704,502,5620,1033,26,0,15885
2023-04-23,8,8704,521,5982,829,80,0,16116
2023-04-23,9,8701,517,5831,833,160,0,16042
2023-04-23,10,8702,501,5313,844,223,0,15583
2023-04-23,11,8699,502,5775,997,215,0,16188
2023-04-23,12,8706,498,5857,1354,216,0,16631
2023-04-23,13,8707,555,5395,1434,184,0,16275
2023-04-23,14,8706,644,5561,1274,212,0,16397
2023-04-23,15,8705,1014,5835,1140,182,0,16876
2023-04-23,16,8703,1262,5900,975,93,0,16933
2023-04-23,17,8702,1557,5819,832,59,0,16969
2023-04-23,18,8709,1448,5585,858,34,0,16634
2023-04-23,19,8712,1405,5703,773,8,0,16601
2023-04-23,20,8712,1407,5632,622,0,0,16373
2023-04-23,21,8705,1441,6065,472,0,0,16683
2023-04-23,22,8714,1079,5848,468,0,0,16109
2023-04-23,23,8712,658,5775,446,0,0,15591
2023-04-23,24,8716,567,5460,338,0,0,15081
2023-04-24,1,8717,532,5168,289,0,0,14706
2023-04-24,2,8719,503,4919,404,0,0,14545
2023-04-24,3,8719,567,5030,398,0,0,14714
2023-04-24,4,8711,842,4702,460,0,0,14715
2023-04-24,5,8714,1327,5122,429,0,0,15592
2023-04-24,6,8714,1645,5713,359,0,0,16431
2023-04-24,7,8715,1885,6136,320,23,0,17079
2023-04-24,8,8715,1817,6122,292,70,0,17016
2023-04-24,9,8712,1681,5989,341,139,0,16862
2023-04-24,10,8711,1654,5853,375,164,0,16757
2023-04-24,11,8716,1795,6132,573,194,0,17410
2023-04-24,12,8711,1808,6113,693,258,0,17583
2023-04-24,13,8714,1716,6113,715,182,0,17440
2023-04-24,14,8715,1714,5809,760,153,0,17151
2023-04-24,15,8712,1871,5446,696,187,0,16912
2023-04-24,16,8703,1999,5633,572,151,0,17058
2023-04-24,17,8705,1884,6014,571,82,0,17256
2023-04-24,18,8714,1784,6155,357,67,0,17077
2023-04-24,19,8710,1795,6229,301,16,0,17051
2023-04-24,20,8706,1913,6316,263,0,0,17198
2023-04-24,21,8703,1783,6303,455,0,0,17244
2023-04-24,22,8702,1742,6011,621,0,0,17076
2023-04-24,23,8702,1073,5353,720,0,0,15848
2023-04-24,24,8707,558,5503,687,0,0,15455
2023-04-25,1,8708,496,5130,675,0,0,15009
2023-04-25,2,8705,495,5259,671,0,0,15130
2023-04-25,3,8706,612,5363,589,0,0,15270
2023-04-25,4,8711,980,5435,528,0,0,15654
2023-04-25,5,8612,1572,5337,440,0,0,15961
2023-04-25,6,8597,1866,5940,426,3,0,16832
2023-04-25,7,8596,2154,6173,424,47,0,17394
2023-04-25,8,8599,1902,6138,358,135,0,17132
2023-04-25,9,8706,1776,5668,578,164,0,16892
2023-04-25,10,8708,1758,5467,733,168,0,16834
2023-04-25,11,8710,1471,5856,921,188,0,17146
2023-04-25,12,8703,1414,5968,878,189,0,17152
2023-04-25,13,8704,1413,5860,775,269,0,17021
2023-04-25,14,8708,1607,5413,832,210,0,16770
2023-04-25,15,8712,1755,5264,831,183,0,16745
2023-04-25,16,8708,1757,5774,743,122,0,17104
2023-04-25,17,8703,1790,6117,611,118,0,17339
2023-04-25,18,8707,1895,6291,437,52,0,17382
2023-04-25,19,8641,1932,6314,358,12,0,17257
2023-04-25,20,7897,2915,6350,288,0,0,17450
2023-04-25,21,7891,2228,6229,230,0,0,16578
2023-04-25,22,7896,2101,6175,178,0,0,16350
2023-04-25,23,7901,1434,5956,127,0,0,15418
2023-04-25,24,7897,975,5746,94,0,0,14712
2023-04-26,1,7898,636,5733,81,0,0,14348
2023-04-26,2,7900,585,5366,88,0,0,13939
2023-04-26,3,7905,828,5257,55,0,0,14045
2023-04-26,4,7903,1232,5475,29,0,0,14639
2023-04-26,5,7910,1393,5402,26,0,0,14731
2023-04-26,6,7911,1604,5900,37,2,0,15454
2023-04-26,7,7909,2268,6149,49,28,0,16403
2023-04-26,8,7910,2258,6214,19,81,0,16482
2023-04-26,9,7911,2116,6119,4,145,0,16295
2023-04-26,10,7913,2019,6032,29,193,0,16186
2023-04-26,11,7913,1920,5979,123,212,0,16147
2023-04-26,12,7909,1900,5887,277,262,0,16235
2023-04-26,13,7902,1855,5768,374,267,0,16166
2023-04-26,14,7909,1933,5799,380,259,0,16280
2023-04-26,15,7914,1965,5629,385,234,0,16127
2023-04-26,16,7914,2004,5755,387,158,0,16218
2023-04-26,17,7910,2019,5731,367,111,0,16138
2023-04-26,18,7911,2019,6081,335,57,0,16403
2023-04-26,19,7911,2143,6216,258,13,0,16541
2023-04-26,20,7909,2531,6284,185,0,0,16909
2023-04-26,21,7908,2366,6186,189,0,0,16649
2023-04-26,22,7898,2192,5968,146,0,0,16204
2023-04-26,23,7891,1379,5861,159,0,0,15290
2023-04-26,24,7896,1182,5263,198,0,0,14539
2023-04-27,1,7899,879,5534,265,0,0,14577
2023-04-27,2,7902,988,5077,274,0,0,14241
2023-04-27,3,7903,1298,5251,282,0,0,14734
2023-04-27,4,7903,1599,5103,257,0,0,14862
2023-04-27,5,7904,2156,5186,285,0,0,15531
2023-04-27,6,7905,2247,5512,323,5,0,15992
2023-04-27,7,7909,2358,5977,365,54,0,16663
2023-04-27,8,7910,2297,5545,377,170,0,16299
2023-04-27,9,7904,2301,5376,397,300,0,16278
2023-04-27,10,7895,1852,5522,432,377,0,16078
2023-04-27,11,7898,1640,5823,532,382,0,16275
2023-04-27,12,7904,1656,5697,672,373,0,16302
2023-04-27,13,7902,1634,5609,730,392,0,16267
2023-04-27,14,7895,1805,5226,664,406,0,15996
2023-04-27,15,7896,1811,5057,667,392,0,15823
2023-04-27,16,7904,2303,4992,565,331,0,16095
2023-04-27,17,7900,1829,5780,703,222,0,16434
2023-04-27,18,7897,1667,6026,835,97,0,16522
2023-04-27,19,7901,1610,6100,937,21,0,16569
2023-04-27,20,7891,1570,5771,1041,0,0,16273
2023-04-27,21,7894,1622,5917,1275,0,0,16708
2023-04-27,22,7893,1265,5559,1767,0,0,16484
2023-04-27,23,7892,579,4815,2084,0,0,15370
2023-04-27,24,7894,517,4639,2194,0,0,15244
2023-04-28,1,7893,320,4605,2591,0,0,15409
2023-04-28,2,7902,236,4795,2665,0,0,15598
2023-04-28,3,7902,522,4735,2533,0,0,15692
2023-04-28,4,7902,779,4762,2454,0,0,15897
2023-04-28,5,7904,1022,4759,2468,0,0,16153
2023-04-28,6,7901,1225,4802,2496,6,0,16430
2023-04-28,7,7899,1352,5164,2339,47,0,16801
2023-04-28,8,7903,1348,5520,1960,125,0,16856
2023-04-28,9,7900,1347,5905,1665,196,0,17013
2023-04-28,10,7901,1544,6127,1525,218,0,17315
2023-04-28,11,7896,1452,5937,1543,243,0,17071
2023-04-28,12,7897,1153,5560,1708,220,0,16538
2023-04-28,13,7899,981,5550,2031,197,0,16658
2023-04-28,14,7902,1108,5250,2336,199,0,16795
2023-04-28,15,7903,883,5140,2669,180,0,16775
2023-04-28,16,7901,924,5415,2881,107,0,17228
2023-04-28,17,7898,925,5649,2956,53,0,17481
2023-04-28,18,7905,925,5732,3055,22,0,17639
2023-04-28,19,7903,932,5546,3257,5,0,17643
2023-04-28,20,7902,933,5432,3427,0,0,17694
2023-04-28,21,7892,591,5252,3526,0,0,17261
2023-04-28,22,7891,527,5009,3407,0,0,16834
2023-04-28,23,7894,424,4884,3238,0,0,16440
2023-04-28,24,7887,366,4530,3087,0,0,15870
2023-04-29,1,7891,220,4410,2801,0,0,15322
2023-04-29,2,7892,132,4657,2433,0,0,15114
2023-04-29,3,7894,133,4879,2278,0,0,15184
2023-04-29,4,7892,129,4791,2281,0,0,15093
2023-04-29,5,7890,127,4854,2122,0,0,14993
2023-04-29,6,7893,198,4638,2168,0,0,14897
2023-04-29,7,7892,336,4957,1791,8,0,14984
2023-04-29,8,7891,543,5687,1661,29,0,15811
2023-04-29,9,7893,566,6179,1459,55,0,16152
2023-04-29,10,7888,611,6156,1474,76,0,16205
2023-04-29,11,7884,899,5565,1522,95,0,15965
2023-04-29,12,7884,884,5825,1407,104,0,16104
2023-04-29,13,7883,893,5806,1324,99,0,16005
2023-04-29,14,7887,925,5859,1262,114,0,16047
2023-04-29,15,7895,928,5630,1218,140,0,15811
2023-04-29,16,7891,886,5573,1325,81,0,15756
2023-04-29,17,7892,887,5347,1364,61,0,15551
2023-04-29,18,7894,889,5724,1299,33,0,15839
2023-04-29,19,7894,889,5791,1173,9,0,15756
2023-04-29,20,7889,889,5959,1484,0,0,16221
2023-04-29,21,7885,888,5235,2032,0,0,16040
2023-04-29,22,7889,887,5073,1963,0,0,15812
2023-04-29,23,7885,537,4697,1936,0,0,15055
2023-04-29,24,7893,289,4821,2015,0,0,15018
2023-04-30,1,7891,132,5294,1739,0,0,15056
2023-04-30,2,7898,132,5362,1406,0,0,14798
2023-04-30,3,7896,260,5282,1165,0,0,14603
2023-04-30,4,7894,358,5261,995,0,0,14508
2023-04-30,5,7899,494,4493,857,0,0,13743
2023-04-30,6,7901,561,4677,805,3,0,13947
2023-04-30,7,7903,682,4803,694,22,0,14104
2023-04-30,8,7901,863,5274,792,29,0,14859
2023-04-30,9,7898,1083,5900,701,29,0,15611
2023-04-30,10,7891,1498,5853,773,70,0,16085
2023-04-30,11,7886,1487,5433,773,84,0,15663
2023-04-30,12,7885,1500,5203,663,70,0,15321
2023-04-30,13,7887,1499,5347,672,60,0,15465
2023-04-30,14,7888,1506,5337,771,81,0,15583
2023-04-30,15,7889,1530,5306,820,85,0,15630
2023-04-30,16,7883,1635,5564,850,76,0,16008
2023-04-30,17,7886,1681,5462,1140,46,0,16215
2023-04-30,18,7892,1696,5502,1204,34,0,16328
2023-04-30,19,7891,1714,5591,1065,13,0,16274
2023-04-30,20,7887,1693,5874,969,0,0,16423
2023-04-30,21,7887,1753,5897,816,0,0,16353
2023-04-30,22,7892,1673,5497,924,0,0,15986
2023-04-30,23,7901,1375,5090,959,0,0,15325
2023-04-30,24,7939,805,5036,884,0,0,14664
2023-05-01,1,8079,307,5236,963,0,0,14585
2023-05-01,2,8120,124,5286,1097,0,0,14627
2023-05-01,3,8080,259,4952,1300,0,0,14591
2023-05-01,4,8195,350,4704,1305,0,0,14554
2023-05-01,5,8304,585,4600,1260,0,0,14749
2023-05-01,6,8308,876,4798,1516,1,0,15499
2023-05-01,7,8359,890,5411,1552,23,0,16235
2023-05-01,8,8478,888,5608,1656,46,0,16676
2023-05-01,9,8475,906,5216,1887,75,0,16559
2023-05-01,10,8474,1017,5576,2149,127,0,17343
2023-05-01,11,8476,1170,5238,2429,214,0,17527
2023-05-01,12,8478,1230,5403,2319,254,0,17684
2023-05-01,13,8478,934,5357,2126,246,0,17141
2023-05-01,14,8482,1197,5436,2242,258,0,17615
2023-05-01,15,8481,1143,5209,2755,252,0,17840
2023-05-01,16,8481,1262,5392,2504,244,0,17883
2023-05-01,17,8504,1301,5415,2465,153,0,17838
2023-05-01,18,8599,1298,5509,2606,58,0,18070
2023-05-01,19,8612,1288,5446,2736,16,0,18098
2023-05-01,20,8612,1284,5443,2993,0,0,18332
2023-05-01,21,8615,1283,5254,3087,0,0,18239
2023-05-01,22,8607,1004,5291,2545,0,0,17447
2023-05-01,23,8611,447,5133,2296,0,0,16487
2023-05-01,24,8607,207,5147,1770,0,0,15731
2023-05-02,1,8609,125,4921,1705,0,0,15360
2023-05-02,2,8626,243,4441,1711,0,0,15021
2023-05-02,3,8649,467,4328,1560,0,0,15004
2023-05-02,4,8646,743,4328,1373,0,0,15090
2023-05-02,5,8595,1134,4637,1317,0,0,15683
2023-05-02,6,8588,1529,4900,1704,6,0,16727
2023-05-02,7,8586,1546,5487,1760,54,0,17433
2023-05-02,8,8581,1551,5661,1871,101,0,17765
2023-05-02,9,8583,1552,5240,1772,138,0,17285
2023-05-02,10,8581,1475,5254,1764,163,0,17237
2023-05-02,11,8578,1441,5258,1810,198,0,17285
