day,MarketDemand(MW),OntarioDemand(MW),NuclearSupply(MW),GasSupply(MW),HydroSupply(MW),WindSupply(MW),SolarSupply(MW),BiofuelSupply(MW),TotalSupply(MW),HOEP($/MWh)
2007-03-24,412196,384759,,,,,,,,36.05125
2007-03-25,402444,374927,,,,,,,,29.6308333333333
2007-03-26,436700,411282,,,,,,,,40.90625
2007-03-27,433918,402141,,,,,,,,48.7770833333333
2007-03-28,431748,403448,,,,,,,,44.8804166666667
2007-03-29,437881,410990,,,,,,,,47.9983333333333
2007-03-30,432249,404346,,,,,,,,47.9791666666667
2007-03-31,405919,368971,,,,,,,,30.7741666666667
2007-04-01,390842,367574,,,,,,,,28.2133333333333
2007-04-02,429592,407084,,,,,,,,43.53625
2007-04-03,441147,410694,,,,,,,,55.4016666666667
2007-04-04,449681,421739,,,,,,,,48.55875
2007-04-05,461668,433095,,,,,,,,51.5695833333333
2007-04-06,435178,395749,,,,,,,,46.6075
2007-04-07,432758,391811,,,,,,,,62.4016666666667
2007-04-08,421771,379252,,,,,,,,43.02625
2007-04-09,457294,422345,,,,,,,,50.72375
2007-04-10,462223,425598,,,,,,,,58.9166666666667
2007-04-11,470587,432274,,,,,,,,57.1641666666667
2007-04-12,478002,432530,,,,,,,,75.0879166666667
2007-04-13,466024,423470,,,,,,,,56.86125
2007-04-14,410424,378564,,,,,,,,48.89875
2007-04-15,411969,375998,,,,,,,,46.0208333333333
2007-04-16,443752,424187,,,,,,,,61.7479166666667
2007-04-17,440501,415344,,,,,,,,45.7420833333333
2007-04-18,438457,402229,,,,,,,,36.9995833333333
2007-04-19,439206,391743,,,,,,,,35.8158333333333
2007-04-20,431759,383080,,,,,,,,38.8045833333333
2007-04-21,374196,343772,,,,,,,,25.7783333333333
2007-04-22,368504,334847,,,,,,,,19.9658333333333
2007-04-23,433676,387501,,,,,,,,44.5491666666667
2007-04-24,442512,388397,,,,,,,,43.47625
2007-04-25,453991,394177,,,,,,,,44.38
2007-04-26,439384,398712,,,,,,,,51.2658333333333
2007-04-27,427901,392179,,,,,,,,44.43125
2007-04-28,391552,352341,,,,,,,,45.38125
2007-04-29,379987,337475,,,,,,,,27.8420833333333
2007-04-30,426992,383886,,,,,,,,42.4333333333333
2007-05-01,433188,393750,,,,,,,,47.7145833333333
2007-05-02,433313,385936,,,,,,,,32.75875
2007-05-03,435982,382931,,,,,,,,38.1729166666667
2007-05-04,423405,377694,,,,,,,,31.4625
2007-05-05,377432,336911,,,,,,,,28.1570833333333
2007-05-06,364387,330266,,,,,,,,17.22625
2007-05-07,425622,380291,,,,,,,,28.6279166666667
2007-05-08,419945,385197,,,,,,,,32.3116666666667
2007-05-09,429214,392976,,,,,,,,46.19875
2007-05-10,430465,395293,,,,,,,,35.0904166666667
2007-05-11,426915,391572,,,,,,,,48.4845833333333
2007-05-12,370839,339571,,,,,,,,24.6033333333333
2007-05-13,351972,330401,,,,,,,,22.865
2007-05-14,415894,387012,,,,,,,,50.44
2007-05-15,426315,403394,,,,,,,,66.54875
2007-05-16,416861,395444,,,,,,,,44.0570833333333
2007-05-17,404758,385448,,,,,,,,33.41375
2007-05-18,400097,376947,,,,,,,,34.6216666666667
2007-05-19,376022,341406,,,,,,,,22.9095833333333
2007-05-20,367294,330251,,,,,,,,16.18625
2007-05-21,382870,331522,,,,,,,,38.9658333333333
2007-05-22,420089,388048,,,,,,,,54.0366666666667
2007-05-23,427416,403931,,,,,,,,55.6704166666667
2007-05-24,450282,430752,,,,,,,,61.2875
2007-05-25,453733,430757,,,,,,,,59.4020833333333
2007-05-26,397759,358582,,,,,,,,32.27125
2007-05-27,383544,352592,,,,,,,,25.56625
2007-05-28,422892,398412,,,,,,,,31.08125
2007-05-29,436814,404385,,,,,,,,39.52
2007-05-30,468974,429861,,,,,,,,45.43375
2007-05-31,483683,447101,,,,,,,,48.3408333333333
2007-06-01,477351,442619,,,,,,,,47.8254166666667
2007-06-02,457988,419669,,,,,,,,49.3145833333333
2007-06-03,425059,390204,,,,,,,,33.4808333333333
2007-06-04,453786,419033,,,,,,,,40.9454166666667
2007-06-05,422861,396625,,,,,,,,24.6208333333333
2007-06-06,408806,385063,,,,,,,,24.6254166666667
2007-06-07,437471,401070,,,,,,,,26.7
2007-06-08,465702,433014,,,,,,,,48.2483333333333
2007-06-09,401274,354960,,,,,,,,27.8341666666667
2007-06-10,400230,354766,,,,,,,,30.65625
2007-06-11,454836,428813,,,,,,,,60.1716666666667
2007-06-12,479255,461500,,,,,,,,86.1683333333333
2007-06-13,497403,473066,,,,,,,,48.9608333333333
2007-06-14,473365,447777,,,,,,,,36.695
2007-06-15,468174,440826,,,,,,,,45.9533333333333
2007-06-16,442043,405778,,,,,,,,41.9841666666667
2007-06-17,446999,407238,,,,,,,,56.4345833333333
2007-06-18,488693,459715,,,,,,,,48.3104166666667
2007-06-19,484144,461837,,,,,,,,44.0033333333333
2007-06-20,456413,417018,,,,,,,,34.7525
2007-06-21,458841,420933,,,,,,,,40.59875
2007-06-22,438117,397939,,,,,,,,34.0491666666667
2007-06-23,399979,355255,,,,,,,,25.21
2007-06-24,410006,376882,,,,,,,,43.3525
2007-06-25,509470,479351,,,,,,,,62.7191666666667
2007-06-26,541728,517867,,,,,,,,66.2566666666667
2007-06-27,543160,521643,,,,,,,,65.2045833333333
2007-06-28,488332,455092,,,,,,,,42.3166666666667
2007-06-29,443006,407184,,,,,,,,54.2683333333333
2007-06-30,396694,359810,,,,,,,,39.7975
2007-07-01,377612,328998,,,,,,,,28.6866666666667
2007-07-02,385424,343442,,,,,,,,34.6741666666667
2007-07-03,431929,400327,,,,,,,,45.055
2007-07-04,428843,398580,,,,,,,,27.7541666666667
2007-07-05,453936,415206,,,,,,,,41.5454166666667
2007-07-06,456861,423465,,,,,,,,48.66375
2007-07-07,433085,395945,,,,,,,,43.43375
2007-07-08,438872,401230,,,,,,,,26.4308333333333
2007-07-09,521659,489244,,,,,,,,59.1791666666667
2007-07-10,522356,490077,,,,,,,,70.4620833333333
2007-07-11,483284,441946,,,,,,,,39.5954166666667
2007-07-12,453169,403760,,,,,,,,36.1479166666667
2007-07-13,446113,393131,,,,,,,,29.96375
2007-07-14,408935,351601,,,,,,,,29.1125
2007-07-15,406627,349008,,,,,,,,27.4516666666667
2007-07-16,461265,407827,,,,,,,,40.3345833333333
2007-07-17,468071,419247,,,,,,,,46.7404166666667
2007-07-18,483286,437905,,,,,,,,56.3466666666667
2007-07-19,484806,438056,,,,,,,,45.3254166666667
2007-07-20,443944,399838,,,,,,,,37.93125
2007-07-21,403464,363424,,,,,,,,31.7316666666667
2007-07-22,402334,370702,,,,,,,,35.4779166666667
2007-07-23,455413,425880,,,,,,,,48.2791666666667
2007-07-24,457705,427905,,,,,,,,47.18375
2007-07-25,474061,441145,,,,,,,,49.8575
2007-07-26,484115,450758,,,,,,,,48.5983333333333
2007-07-27,483679,444048,,,,,,,,53.3825
2007-07-28,453415,415137,,,,,,,,59.7595833333333
2007-07-29,453280,408932,,,,,,,,50.4258333333333
2007-07-30,497341,467260,,,,,,,,58.9029166666667
2007-07-31,523191,497137,,,,,,,,62.6054166666667
2007-08-01,532634,511512,,,,,,,,66.6279166666667
2007-08-02,554122,523786,,,,,,,,69.0341666666667
2007-08-03,539810,506174,,,,,,,,65.6395833333333
2007-08-04,456793,407765,,,,,,,,40.7441666666667
2007-08-05,427963,379007,,,,,,,,27.4541666666667
2007-08-06,474349,430892,,,,,,,,53.1545833333333
2007-08-07,507684,459824,,,,,,,,57.7766666666667
2007-08-08,537044,488892,,,,,,,,84.4779166666667
2007-08-09,486490,437383,,,,,,,,51.6520833333333
2007-08-10,482183,443847,,,,,,,,59.71125
2007-08-11,446978,420580,,,,,,,,59.82
2007-08-12,444437,409925,,,,,,,,54.2008333333333
2007-08-13,481875,443316,,,,,,,,55.3054166666667
2007-08-14,464820,428957,,,,,,,,51.3975
2007-08-15,474848,440774,,,,,,,,47.1516666666667
2007-08-16,497626,452516,,,,,,,,70.0145833333333
2007-08-17,449118,408633,,,,,,,,55.1029166666667
2007-08-18,393948,356005,,,,,,,,33.0391666666667
2007-08-19,384515,350281,,,,,,,,32.8904166666667
2007-08-20,422753,394640,,,,,,,,40.96375
2007-08-21,426276,399048,,,,,,,,41.6083333333333
2007-08-22,441176,414260,,,,,,,,48.9283333333333
2007-08-23,477177,448558,,,,,,,,60.7820833333334
2007-08-24,502288,483080,,,,,,,,77.4275
2007-08-25,458538,418236,,,,,,,,54.2004166666667
2007-08-26,424085,375771,,,,,,,,33.4091666666667
2007-08-27,461997,433126,,,,,,,,53.0325
2007-08-28,480328,449374,,,,,,,,57.7308333333333
2007-08-29,506911,489221,,,,,,,,70.6466666666667
2007-08-30,470409,440393,,,,,,,,48.8675
2007-08-31,444280,408821,,,,,,,,39.57625
2007-09-01,394760,360563,,,,,,,,28.75125
2007-09-02,387976,354586,,,,,,,,26.105
2007-09-03,411344,376298,,,,,,,,33.9954166666667
2007-09-04,454620,413645,,,,,,,,38.4491666666667
2007-09-05,449734,425369,,,,,,,,50.1283333333333
2007-09-06,484380,470559,,,,,,,,63.0454166666667
2007-09-07,505688,488509,,,,,,,,71.8625
2007-09-08,449922,414332,,,,,,,,63.3891666666667
2007-09-09,414939,367695,,,,,,,,45.8141666666667
2007-09-10,452321,410910,,,,,,,,54.125
2007-09-11,436139,406002,,,,,,,,37.7945833333333
2007-09-12,426115,392645,,,,,,,,33.3541666666667
2007-09-13,434462,394584,,,,,,,,40.1033333333333
2007-09-14,437132,400581,,,,,,,,39.17625
2007-09-15,369818,347874,,,,,,,,25.3658333333333
2007-09-16,361439,340522,,,,,,,,24.66
2007-09-17,409505,389049,,,,,,,,38.39125
2007-09-18,420817,394928,,,,,,,,37.955
2007-09-19,434074,409100,,,,,,,,43.6945833333333
2007-09-20,437863,416711,,,,,,,,48.9416666666667
2007-09-21,439246,419228,,,,,,,,48.8770833333333
2007-09-22,402430,378248,,,,,,,,40.1904166666667
2007-09-23,386879,354965,,,,,,,,42.8266666666667
2007-09-24,433323,415256,,,,,,,,52.56875
2007-09-25,467449,453418,,,,,,,,75.19625
2007-09-26,459625,434480,,,,,,,,60.6
2007-09-27,439829,401660,,,,,,,,54.3004166666667
2007-09-28,418784,388028,,,,,,,,46.1179166666667
2007-09-29,381057,350491,,,,,,,,41.19
2007-09-30,377104,345978,,,,,,,,31.98125
2007-10-01,417474,401817,,,,,,,,52.2829166666667
2007-10-02,412064,404495,,,,,,,,57.3270833333333
2007-10-03,429033,403130,,,,,,,,53.88
2007-10-04,434002,399686,,,,,,,,70.7670833333333
2007-10-05,427872,405181,,,,,,,,65.3104166666667
2007-10-06,404806,377799,,,,,,,,64.2291666666667
2007-10-07,391726,355597,,,,,,,,47.9479166666667
2007-10-08,405039,378398,,,,,,,,66.0870833333333
2007-10-09,425138,407044,,,,,,,,63.53125
2007-10-10,411644,392481,,,,,,,,44.32375
2007-10-11,416947,387510,,,,,,,,44.1270833333333
2007-10-12,406082,383459,,,,,,,,45.0766666666667
2007-10-13,389594,356896,,,,,,,,38.3016666666667
2007-10-14,379437,346338,,,,,,,,47.7545833333334
2007-10-15,416559,391699,,,,,,,,55.8429166666667
2007-10-16,419634,393138,,,,,,,,52.5779166666667
2007-10-17,422725,393420,,,,,,,,49.765
2007-10-18,429264,396291,,,,,,,,55.7929166666667
2007-10-19,427700,391978,,,,,,,,47.6970833333333
2007-10-20,375808,348204,,,,,,,,27.6529166666667
2007-10-21,372544,341357,,,,,,,,20.1875
2007-10-22,418037,391404,,,,,,,,45.59125
2007-10-23,429478,391974,,,,,,,,52.6770833333333
2007-10-24,430790,390478,,,,,,,,55.0783333333333
2007-10-25,419287,391347,,,,,,,,35.6225
2007-10-26,423246,391318,,,,,,,,44.39875
2007-10-27,391058,356558,,,,,,,,44.3804166666667
2007-10-28,388040,352748,,,,,,,,36.1170833333333
2007-10-29,430646,401009,,,,,,,,45.9954166666667
2007-10-30,428029,394245,,,,,,,,45.3004166666667
2007-10-31,418996,391217,,,,,,,,40.4795833333333
2007-11-01,422407,395535,,,,,,,,42.00125
2007-11-02,431680,396270,,,,,,,,41.3666666666667
